requirement_id,source_document,source_location,priority,domain,screen_code,stitch_instance_code,route_or_overlay,user_role,state,acceptance_criteria,implementation_file,API_endpoint,DB_table_or_migration,unit_test,integration_test,E2E_test,visual_reference,visual_test,accessibility_test,staging_evidence,Android_evidence,status,blocker,evidence_path,commit_sha
STITCH-149,stitch_salary_hijacking_design_system_classified.zip,SCR-026-V005__offline-preview,P1,고객지원,SCR-026,SCR-026-V005,/my/inquiries,user,OFFLINE,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/support/screens/InquiryScreen.tsx,,,,,,zip:SCR-026-V005__offline-preview/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-150,stitch_salary_hijacking_design_system_classified.zip,SCR-013-V005__reading-flow,P1,레벨업,SCR-013,SCR-013-V005,/lv-up/reading,user,FLOW,flow_board must be implemented as native production route/state/overlay without WebView or PNG background; action=SPLIT_INTO_COMPONENT_STATES,features/lv-up/screens/ReadingLvUpScreen.tsx,,,,,,zip:SCR-013-V005__reading-flow/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-151,stitch_salary_hijacking_design_system_classified.zip,SCR-020-V007__comment-list,P1,커뮤니티,SCR-020,SCR-020-V007,/community/posts/:postId/comments,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/community/screens/CommentThreadScreen.tsx,,,,,,zip:SCR-020-V007__comment-list/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-152,stitch_salary_hijacking_design_system_classified.zip,SCR-018-V010__load-error,P1,커뮤니티,SCR-018,SCR-018-V010,/community/posts/:postId,user,ERROR,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/community/screens/PostDetailScreen.tsx,,,,,,zip:SCR-018-V010__load-error/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-153,stitch_salary_hijacking_design_system_classified.zip,SCR-028-V004__terms-fulltext,P1,정책,SCR-028,SCR-028-V004,/terms,user,DETAIL,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/policy/screens/TermsConsentScreen.tsx,,,,,,zip:SCR-028-V004__terms-fulltext/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-154,stitch_salary_hijacking_design_system_classified.zip,SCR-016-V010__health-flow,P1,레벨업,SCR-016,SCR-016-V010,/lv-up/health,user,FLOW,flow_board must be implemented as native production route/state/overlay without WebView or PNG background; action=SPLIT_INTO_COMPONENT_STATES,features/lv-up/screens/HealthLvUpScreen.tsx,,,,,,zip:SCR-016-V010__health-flow/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-155,stitch_salary_hijacking_design_system_classified.zip,SCR-018-V011__sensitive-data-warning,P1,커뮤니티,SCR-018,SCR-018-V011,/community/posts/:postId,user,WARNING,modal must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_DIALOG,features/community/screens/PostDetailScreen.tsx,,,,,,zip:SCR-018-V011__sensitive-data-warning/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-156,stitch_salary_hijacking_design_system_classified.zip,SCR-008-V005__previous-plan-picker,P1,계획,SCR-008,SCR-008-V005,/plan,user,INPUT,modal must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_DIALOG,features/plan/screens/PlanScreen.tsx,,,,,,zip:SCR-008-V005__previous-plan-picker/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-157,stitch_salary_hijacking_design_system_classified.zip,MOD-009-V001__logout-confirm,P1,모달,MOD-009,MOD-009-V001,overlay,user,CONFIRM,modal must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_DIALOG,features/auth/components/LogoutConfirmDialog.tsx,,,,,,zip:MOD-009-V001__logout-confirm/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-158,stitch_salary_hijacking_design_system_classified.zip,MOD-003-V001__plan-save-success,P1,모달,MOD-003,MOD-003-V001,overlay,user,SUCCESS,modal must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_DIALOG,features/plan/components/PlanSavedDialog.tsx,,,,,,zip:MOD-003-V001__plan-save-success/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-159,stitch_salary_hijacking_design_system_classified.zip,SCR-017-V008__search-results,P1,커뮤니티,SCR-017,SCR-017-V008,/community,user,SEARCH_RESULTS,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/community/screens/CommunityScreen.tsx,,,,,,zip:SCR-017-V008__search-results/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-160,stitch_salary_hijacking_design_system_classified.zip,MOD-005-V005__reading-already-complete,P1,모달,MOD-005,MOD-005-V005,overlay,user,COMPLETED,modal must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_DIALOG,features/lv-up/components/MissionCompleteDialog.tsx,,,,,,zip:MOD-005-V005__reading-already-complete/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-161,stitch_salary_hijacking_design_system_classified.zip,SCR-024-V008__community-restricted,P1,사용자,SCR-024,SCR-024-V008,/my/posts,user,RESTRICTED,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/my/screens/MyPostsScreen.tsx,,,,,,zip:SCR-024-V008__community-restricted/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-162,stitch_salary_hijacking_design_system_classified.zip,SCR-019-V005__draft-recovery,P1,커뮤니티,SCR-019,SCR-019-V005,/community/write,user,CONFIRM,modal must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_DIALOG,features/community/screens/PostComposeScreen.tsx,,,,,,zip:SCR-019-V005__draft-recovery/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-163,stitch_salary_hijacking_design_system_classified.zip,SCR-010-V005__saving,P1,계획,SCR-010,SCR-010-V005,/plan/fixed-savings/:fixedSavingId?,user,SAVING,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/plan/screens/FixedSavingsFormScreen.tsx,,,,,,zip:SCR-010-V005__saving/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-164,stitch_salary_hijacking_design_system_classified.zip,SCR-004-V008__onboarding-complete,P1,온보딩,SCR-004,SCR-004-V008,/onboarding/payroll,user,SUCCESS,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/payroll-onboarding/screens/PayrollOnboardingScreen.tsx,,,,,,zip:SCR-004-V008__onboarding-complete/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-165,stitch_salary_hijacking_design_system_classified.zip,MOD-001-V003__amount-input-error,P1,모달,MOD-001,MOD-001-V003,overlay,user,ERROR,modal must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_DIALOG,shared/ui/dialogs/AmountInputErrorDialog.tsx,,,,,,zip:MOD-001-V003__amount-input-error/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-166,stitch_salary_hijacking_design_system_classified.zip,MOD-005-V006__workout-record-complete,P1,모달,MOD-005,MOD-005-V006,overlay,user,SUCCESS,modal must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_DIALOG,features/lv-up/components/MissionCompleteDialog.tsx,,,,,,zip:MOD-005-V006__workout-record-complete/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-167,stitch_salary_hijacking_design_system_classified.zip,SCR-011-V006__weekday-weekend-budget,P1,계획,SCR-011,SCR-011-V006,/plan/daily-budget,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=NORMALIZE_BRAND_AND_MERGE,features/plan/screens/DailyBudgetFormScreen.tsx,,,,,,zip:SCR-011-V006__weekday-weekend-budget/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-168,stitch_salary_hijacking_design_system_classified.zip,SCR-022-V005__profile-visibility-sheet,P1,사용자,SCR-022,SCR-022-V005,/my/profile,user,INPUT,bottom_sheet must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_BOTTOM_SHEET,features/my/screens/ProfileSettingsScreen.tsx,,,,,,zip:SCR-022-V005__profile-visibility-sheet/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-169,stitch_salary_hijacking_design_system_classified.zip,SCR-025-V003__record-detail,P1,레벨업,SCR-025,SCR-025-V003,/my/lv-up,user,DETAIL,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/my/screens/MyLvUpScreen.tsx,,,,,,zip:SCR-025-V003__record-detail/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-170,stitch_salary_hijacking_design_system_classified.zip,SCR-020-V008__comments-loading-more,P1,커뮤니티,SCR-020,SCR-020-V008,/community/posts/:postId/comments,user,LOADING,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/community/screens/CommentThreadScreen.tsx,,,,,,zip:SCR-020-V008__comments-loading-more/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-171,stitch_salary_hijacking_design_system_classified.zip,SCR-024-V009__shared-certification-detail,P1,사용자,SCR-024,SCR-024-V009,/my/posts,user,DETAIL,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/my/screens/MyPostsScreen.tsx,,,,,,zip:SCR-024-V009__shared-certification-detail/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-172,stitch_salary_hijacking_design_system_classified.zip,SCR-025-V004__empty-records,P1,레벨업,SCR-025,SCR-025-V004,/my/lv-up,user,EMPTY,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/my/screens/MyLvUpScreen.tsx,,,,,,zip:SCR-025-V004__empty-records/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-173,stitch_salary_hijacking_design_system_classified.zip,SCR-011-V007__saving-alt,P1,계획,SCR-011,SCR-011-V007,/plan/daily-budget,user,SAVING,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/plan/screens/DailyBudgetFormScreen.tsx,,,,,,zip:SCR-011-V007__saving-alt/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-174,stitch_salary_hijacking_design_system_classified.zip,SCR-030-V002__app-init-error-offbrand,P1,공통,SCR-030,SCR-030-V002,contextual,user,ERROR,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,shared/ui/states/CommonStateScreen.tsx,,,,,,zip:SCR-030-V002__app-init-error-offbrand/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-175,stitch_salary_hijacking_design_system_classified.zip,SCR-003-V004__signup-welcome,P1,인증,SCR-003,SCR-003-V004,/auth/signup,user,ONBOARDING,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/auth/screens/SignupScreen.tsx,,,,,,zip:SCR-003-V004__signup-welcome/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-176,stitch_salary_hijacking_design_system_classified.zip,MOD-006-V002__english-levelup-share,P1,모달,MOD-006,MOD-006-V002,overlay,user,SUCCESS,modal must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_DIALOG,features/lv-up/components/LevelUpCelebrationDialog.tsx,,,,,,zip:MOD-006-V002__english-levelup-share/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-177,stitch_salary_hijacking_design_system_classified.zip,SCR-014-V004__offline-preview,P1,레벨업,SCR-014,SCR-014-V004,/lv-up/news,user,OFFLINE,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/lv-up/screens/NewsLvUpScreen.tsx,,,,,,zip:SCR-014-V004__offline-preview/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-178,stitch_salary_hijacking_design_system_classified.zip,SCR-013-V006__reading-record-flow,P1,레벨업,SCR-013,SCR-013-V006,/lv-up/reading,user,FLOW,flow_board must be implemented as native production route/state/overlay without WebView or PNG background; action=SPLIT_INTO_COMPONENT_STATES,features/lv-up/screens/ReadingLvUpScreen.tsx,,,,,,zip:SCR-013-V006__reading-record-flow/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-179,stitch_salary_hijacking_design_system_classified.zip,SCR-026-V006__inquiry-submitted,P1,고객지원,SCR-026,SCR-026-V006,/my/inquiries,user,SUCCESS,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/support/screens/InquiryScreen.tsx,,,,,,zip:SCR-026-V006__inquiry-submitted/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-180,stitch_salary_hijacking_design_system_classified.zip,MOD-002-V003__expense-delete-confirm-alt,P1,모달,MOD-002,MOD-002-V003,overlay,user,CONFIRM,modal must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_DIALOG,features/expenses/components/ExpenseDeleteDialog.tsx,,,,,,zip:MOD-002-V003__expense-delete-confirm-alt/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-181,stitch_salary_hijacking_design_system_classified.zip,SCR-020-V009__comment-submitting,P1,커뮤니티,SCR-020,SCR-020-V009,/community/posts/:postId/comments,user,SAVING,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/community/screens/CommentThreadScreen.tsx,,,,,,zip:SCR-020-V009__comment-submitting/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-182,stitch_salary_hijacking_design_system_classified.zip,SCR-023-V006__social-account-connections,P1,사용자,SCR-023,SCR-023-V006,/my/account,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/my/screens/AccountSettingsScreen.tsx,,,,,,zip:SCR-023-V006__social-account-connections/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-183,stitch_salary_hijacking_design_system_classified.zip,SCR-024-V010__search-empty,P1,사용자,SCR-024,SCR-024-V010,/my/posts,user,EMPTY,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/my/screens/MyPostsScreen.tsx,,,,,,zip:SCR-024-V010__search-empty/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
