METHOD,PATH,DOMAIN,REQ_ID,AUTH_REQUIRED,ROLE_PERMISSION,OWNERSHIP_RULE,REQUEST_SCHEMA,RESPONSE_SCHEMA,SUCCESS_STATUS,ERROR_CODES,IDEMPOTENCY_REQUIRED,CONCURRENCY_POLICY,RATE_LIMIT,PAGINATION,DB_TABLES,AUDIT_EVENT,CURRENT_IMPLEMENTATION_PATH,CONSUMERS,STATUS
GET,/api/v1/variable-expenses,EXP,EXP-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,CURSOR_DEFAULT_20_MAX_100,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/variable-expenses.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
POST,/api/v1/variable-expenses,EXP,EXP-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,YES,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/variable-expenses.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/variable-expenses/today,EXP,EXP-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,CURSOR_DEFAULT_20_MAX_100,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/variable-expenses.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/variable-expenses/recent,EXP,EXP-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,CURSOR_DEFAULT_20_MAX_100,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/variable-expenses.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/variable-expenses/summary,EXP,EXP-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,CURSOR_DEFAULT_20_MAX_100,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/variable-expenses.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/variable-expenses/calendar,EXP,EXP-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,CURSOR_DEFAULT_20_MAX_100,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/variable-expenses.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/variable-expenses/categories,EXP,EXP-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,CURSOR_DEFAULT_20_MAX_100,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/variable-expenses.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
POST,/api/v1/variable-expenses/impact,EXP,EXP-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,YES,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/variable-expenses.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/variable-expenses/{expenseId},EXP,EXP-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/routes/variable-expenses.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
PATCH,/api/v1/variable-expenses/{expenseId},EXP,EXP-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,YES,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/variable-expenses.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
DELETE,/api/v1/variable-expenses/{expenseId},EXP,EXP-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,YES,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/variable-expenses.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
POST,/api/v1/variable-expenses/{expenseId}/refund,EXP,EXP-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,YES,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/variable-expenses.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
POST,/api/v1/variable-expenses/{expenseId}/void,EXP,EXP-PHASE1,YES,USER,AUTHENTICATED_USER_EQUALS_OWNER_OR_PRIVILEGED_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,201_OR_200,ERROR_TAXONOMY_FINAL,YES,TRANSACTION_OR_IDEMPOTENCY_OR_OPTIMISTIC_VERSION,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,AUDIT_OR_DOMAIN_EVENT_REQUIRED,services/api/src/routes/variable-expenses.routes.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/,OPS,OPS-PHASE1,YES,PUBLIC_OR_SYSTEM,PUBLIC_OR_SYSTEM_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,CURSOR_DEFAULT_20_MAX_100,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/app.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/partners,ADS,ADS-PHASE1,NO_PUBLIC_ALLOWLIST,PUBLIC_OR_SYSTEM,PUBLIC_OR_SYSTEM_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,CURSOR_DEFAULT_20_MAX_100,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/app.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/privacy,SEC,SEC-PHASE1,NO_PUBLIC_ALLOWLIST,PUBLIC_OR_SYSTEM,PUBLIC_OR_SYSTEM_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,CURSOR_DEFAULT_20_MAX_100,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/app.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/support,PROF,PROF-PHASE1,NO_PUBLIC_ALLOWLIST,PUBLIC_OR_SYSTEM,PUBLIC_OR_SYSTEM_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,CURSOR_DEFAULT_20_MAX_100,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/app.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/terms,SEC,SEC-PHASE1,NO_PUBLIC_ALLOWLIST,PUBLIC_OR_SYSTEM,PUBLIC_OR_SYSTEM_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,CURSOR_DEFAULT_20_MAX_100,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/app.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/health,OPS,OPS-PHASE1,NO_PUBLIC_ALLOWLIST,PUBLIC_OR_SYSTEM,PUBLIC_OR_SYSTEM_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/app.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/live,OPS,OPS-PHASE1,NO_PUBLIC_ALLOWLIST,PUBLIC_OR_SYSTEM,PUBLIC_OR_SYSTEM_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/app.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/_health,OPS,OPS-PHASE1,NO_PUBLIC_ALLOWLIST,PUBLIC_OR_SYSTEM,PUBLIC_OR_SYSTEM_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/app.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/health,OPS,OPS-PHASE1,NO_PUBLIC_ALLOWLIST,PUBLIC_OR_SYSTEM,PUBLIC_OR_SYSTEM_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/app.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/ready,OPS,OPS-PHASE1,NO_PUBLIC_ALLOWLIST,PUBLIC_OR_SYSTEM,PUBLIC_OR_SYSTEM_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/app.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/app-config,OPS,OPS-PHASE1,NO_PUBLIC_ALLOWLIST,PUBLIC_OR_SYSTEM,PUBLIC_OR_SYSTEM_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/app.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/public/app-config,OPS,OPS-PHASE1,NO_PUBLIC_ALLOWLIST,PUBLIC_OR_SYSTEM,PUBLIC_OR_SYSTEM_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/app.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/public/server-authority-smoke,FIN,FIN-PHASE1,YES,PUBLIC_OR_SYSTEM,PUBLIC_OR_SYSTEM_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,CURSOR_DEFAULT_20_MAX_100,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/app.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/mobile/bootstrap,REL,REL-PHASE1,YES,PUBLIC_OR_SYSTEM,PUBLIC_OR_SYSTEM_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,CURSOR_DEFAULT_20_MAX_100,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/app.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/api/v1/manifest,REL,REL-PHASE1,NO_PUBLIC_ALLOWLIST,PUBLIC_OR_SYSTEM,PUBLIC_OR_SYSTEM_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/app.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
GET,/manifest,REL,REL-PHASE1,NO_PUBLIC_ALLOWLIST,PUBLIC_OR_SYSTEM,PUBLIC_OR_SYSTEM_POLICY,PHASE1_SCHEMA_CONTRACT_REQUIRED,STANDARD_API_ENVELOPE_FINAL,200,ERROR_TAXONOMY_FINAL,NO,READ_CONSISTENCY,AUTH_MIDDLEWARE_RATE_LIMIT_POLICY,N/A,PHASE2_DB_MAPPING_REQUIRED,REQUEST_TRACE_ONLY,services/api/src/app.ts,apps/mobile,PASS_CONTRACT_FROZEN_IMPLEMENTATION_VERIFICATION_LATER
